iteration,replicate,time,population,g1,g2,g3,g4,mating,kid-father-cor,kid-mother-cor,init_pop,fertility_type,heritability_type,mating_type,random_mating,leakage,fertility_factor
6397.0,1,100.0,2888,0.0096952908587257,0.0699445983379501,0.2596952908587258,0.6606648199445984,0.9413959221371688,0.8757100218785018,0.8762036689879805,1000,additive,preston,defined,0.036865234375,0.063427734375,0.2989013671875
6398.0,1,100.0,3476,0.0641542002301496,0.2646720368239356,0.3512658227848101,0.3199079401611047,-0.1699508140145395,0.3375086369256354,0.2690781638566701,1000,additive,preston,defined,0.943115234375,0.542724609375,0.2989013671875
6399.0,1,100.0,2709,0.0834256183093392,0.3045404208194905,0.3111849390919158,0.3008490217792543,-0.1552685136723908,0.3780299642814595,0.337617525492936,1000,additive,preston,defined,0.943115234375,0.063427734375,0.0119384765625
6400.0,1,100.0,2996,0.0156875834445927,0.3327770360480641,0.2920560747663551,0.3594793057409879,-0.2262596267970689,0.3293418901828392,0.3039121285557843,1000,additive,preston,defined,0.943115234375,0.063427734375,0.2989013671875
6401.0,1,100.0,2881,0.0860812217979868,0.1860465116279069,0.3866712946893439,0.3412009718847622,0.926163129736099,0.8724705256786641,0.8715609286254921,1000,additive,preston,defined,0.052490234375,0.102099609375,0.1010009765625
6402.0,1,100.0,2436,0.0283251231527093,0.1863711001642036,0.4281609195402299,0.3571428571428571,0.332232476779084,0.6193494869447734,0.6001118895308261,1000,additive,preston,defined,0.521240234375,0.102099609375,0.1010009765625
6403.0,1,100.0,2649,0.0939977349943374,0.2661381653454133,0.4001510003775009,0.2397130992827482,0.9307888255355534,0.6515322254293118,0.6510397729793117,1000,additive,preston,defined,0.052490234375,0.466552734375,0.1010009765625
6404.0,1,100.0,2780,0.0129496402877697,0.1053956834532374,0.4809352517985611,0.4007194244604316,0.9217901783513892,0.8465735592207462,0.845005650563093,1000,additive,preston,defined,0.052490234375,0.102099609375,0.2567138671875
6405.0,1,100.0,2689,0.0989215321680922,0.2588322796578653,0.4120490888806247,0.2301970992934176,0.930552754134231,0.6285753432018976,0.627994352399168,1000,additive,preston,defined,0.052490234375,0.466552734375,0.2567138671875
6406.0,1,100.0,2365,0.0105708245243128,0.1835095137420719,0.4562367864693446,0.3496828752642706,0.3509925873148324,0.6182634925940728,0.5998833216233055,1000,additive,preston,defined,0.521240234375,0.102099609375,0.2567138671875
6407.0,1,100.0,2898,0.160455486542443,0.3115942028985507,0.3350586611456176,0.1928916494133885,0.3231142201141853,0.5032752794194052,0.4818482796859174,1000,additive,preston,defined,0.521240234375,0.466552734375,0.1010009765625
6408.0,1,100.0,2761,0.0934444042013763,0.244114451285766,0.3784860557768924,0.2839550887359652,0.317611473516785,0.4800745495164509,0.4670241791528062,1000,additive,preston,defined,0.521240234375,0.466552734375,0.2567138671875
6409.0,1,100.0,3076,0.1186605981794538,0.209037711313394,0.3923927178153446,0.2799089726918075,0.271057647312256,0.4857905082293386,0.4579140662301058,1000,additive,preston,defined,0.552490234375,0.402099609375,0.2510009765625
6410.0,1,100.0,2660,0.0676691729323308,0.2650375939849624,0.4139097744360902,0.2533834586466165,0.9712022353257748,0.6855537239478768,0.6861101897340087,1000,additive,preston,defined,0.021240234375,0.402099609375,0.2510009765625
6411.0,1,100.0,4458,0.0596680125616868,0.1736204576043068,0.3867205024674742,0.379991027366532,0.2829533605245242,0.559221490507085,0.5353542013350606,1000,additive,preston,defined,0.552490234375,0.1665527343749999,0.2510009765625
6412.0,1,100.0,2641,0.158273381294964,0.2809541840212041,0.3373722074971602,0.2234002271866717,0.2871517070053375,0.499895403697793,0.4780352884463822,1000,additive,preston,defined,0.552490234375,0.402099609375,0.1067138671874999
6413.0,1,100.0,2644,0.1603630862329803,0.2363842662632375,0.3108925869894099,0.2923600605143722,0.2835137393101059,0.5766805498396433,0.5554820890517318,1000,additive,preston,defined,0.552490234375,0.1665527343749999,0.1067138671874999
6414.0,1,100.0,2464,0.1436688311688311,0.3133116883116883,0.3612012987012987,0.1818181818181818,0.9722673440047273,0.7078230128806245,0.7069135981286673,1000,additive,preston,defined,0.021240234375,0.402099609375,0.1067138671874999
6415.0,1,100.0,4432,0.0609205776173285,0.1895306859205776,0.4641245487364621,0.2854241877256318,0.968205712622494,0.82696659344724,0.8269914329442515,1000,additive,preston,defined,0.021240234375,0.1665527343749999,0.2510009765625
6416.0,1,100.0,2881,0.0753210690732384,0.2051371051718153,0.400208261020479,0.3193335647344672,0.968641476346635,0.8457962127232168,0.8457177872252885,1000,additive,preston,defined,0.021240234375,0.1665527343749999,0.1067138671874999
6417.0,1,100.0,2399,0.1913297207169654,0.2384326802834514,0.3284701959149645,0.2417674030846185,-0.0043889297304776,0.4304521179148336,0.4074016295704177,1000,additive,preston,defined,0.802490234375,0.252099609375,0.0260009765625
6418.0,1,100.0,2247,0.2038273253226524,0.2585669781931464,0.3057409879839786,0.2318647085002225,0.0316892301578924,0.4535862557452606,0.4268289223825477,1000,additive,preston,defined,0.771240234375,0.252099609375,0.0260009765625
6419.0,1,100.0,2616,0.2117737003058104,0.1831039755351682,0.3650611620795107,0.2400611620795107,0.00019945153185058613,0.4669613006379438,0.4435654300973108,1000,additive,preston,defined,0.802490234375,0.016552734375,0.0260009765625
6420.0,1,100.0,2972,0.1732839838492597,0.2288021534320323,0.319650067294751,0.2782637954239569,0.0013996468396725,0.4353919647007959,0.409664742577455,1000,additive,preston,defined,0.802490234375,0.252099609375,0.0317138671875
6421.0,1,100.0,2235,0.0125279642058165,0.3042505592841163,0.3874720357941834,0.2957494407158836,0.0119719846519313,0.4750836810229357,0.4682996710735846,1000,additive,preston,defined,0.802490234375,0.016552734375,0.0317138671875
6422.0,1,100.0,2371,0.1062842682412484,0.2749894559257697,0.3656684943061999,0.2530577815267819,0.0299057146067833,0.4514130224981891,0.4178005471348454,1000,additive,preston,defined,0.771240234375,0.252099609375,0.0317138671875
6423.0,1,100.0,2670,0.0037453183520599,0.2943820224719101,0.3610486891385768,0.3408239700374532,0.0610519985540917,0.5085168799189747,0.4873670072168828,1000,additive,preston,defined,0.771240234375,0.016552734375,0.0260009765625
6424.0,1,100.0,2323,0.004735256134309,0.2948773138183383,0.3590185105467068,0.3413689195006457,0.0824489206367418,0.5198427691681,0.4972569110489457,1000,additive,preston,defined,0.771240234375,0.016552734375,0.0317138671875
6425.0,1,100.0,2372,0.1572512647554806,0.2837268128161889,0.331787521079258,0.2272344013490725,0.6036475548688021,0.5272997518984581,0.5219818787278668,1000,additive,preston,defined,0.302490234375,0.552099609375,0.1760009765625
6426.0,1,100.0,2864,0.1337290502793296,0.2758379888268156,0.3704608938547486,0.2199720670391061,0.6417472884609218,0.5324487508828633,0.5287357154713309,1000,additive,preston,defined,0.271240234375,0.552099609375,0.1760009765625
6427.0,1,100.0,2598,0.0885296381832178,0.23518090839107,0.3976135488837567,0.2786759045419553,0.5936117403594564,0.6165299912126585,0.610137077473597,1000,additive,preston,defined,0.302490234375,0.316552734375,0.1760009765625
6428.0,1,100.0,2525,0.1362376237623762,0.2582178217821782,0.380990099009901,0.2245544554455445,0.6002733596997398,0.5266832231090836,0.5185737354353888,1000,additive,preston,defined,0.302490234375,0.552099609375,0.1817138671875
6429.0,1,100.0,2928,0.0905054644808743,0.2240437158469945,0.4238387978142076,0.2616120218579235,0.5948008195667605,0.6245763276834824,0.6166804155953719,1000,additive,preston,defined,0.302490234375,0.316552734375,0.1817138671875
6430.0,1,100.0,2306,0.1136166522116218,0.2645273200346921,0.3668690372940156,0.2549869904596704,0.6424676906707757,0.5295861765070566,0.5245726680900529,1000,additive,preston,defined,0.271240234375,0.552099609375,0.1817138671875
6431.0,1,100.0,2277,0.0970575318401405,0.2595520421607378,0.3899868247694334,0.2534036012296882,0.6433738946851499,0.6436479449934933,0.638042959618695,1000,additive,preston,defined,0.271240234375,0.316552734375,0.1760009765625
6432.0,1,100.0,1913,0.0742289597490852,0.2090956612650287,0.411395713538944,0.3052796654469419,0.6344143580964446,0.6288061951655405,0.6170652866932433,1000,additive,preston,defined,0.271240234375,0.316552734375,0.1817138671875
6433.0,1,100.0,3857,0.0622245268343272,0.1591910811511537,0.4220897070261861,0.3564946849883329,0.4115684882292802,0.6023577652536161,0.5857415699544986,1000,additive,preston,defined,0.427490234375,0.177099609375,0.2885009765625
6434.0,1,100.0,4275,0.0210526315789473,0.1396491228070175,0.4449122807017543,0.3943859649122807,0.4483508807547008,0.6216888055780108,0.6014210788958108,1000,additive,preston,defined,0.396240234375,0.177099609375,0.2885009765625
6435.0,1,100.0,2259,0.116423196104471,0.2257636122177954,0.3922089420097388,0.2656042496679947,0.4332628410688903,0.5337768097265284,0.5200629669352064,1000,additive,preston,defined,0.427490234375,0.391552734375,0.2885009765625
6436.0,1,100.0,1975,0.0663291139240506,0.1792405063291139,0.429873417721519,0.3245569620253165,0.4184118811494754,0.6096709300227987,0.5924069334187908,1000,additive,preston,defined,0.427490234375,0.177099609375,0.2942138671875
6437.0,1,100.0,3170,0.0987381703470031,0.228391167192429,0.3823343848580441,0.2905362776025236,0.4286858186288162,0.5346693980685034,0.5207523000217742,1000,additive,preston,defined,0.427490234375,0.391552734375,0.2942138671875
6438.0,1,100.0,2436,0.0673234811165845,0.1654351395730706,0.4154351395730706,0.3518062397372742,0.4451967009930792,0.616966653845086,0.6020329050707975,1000,additive,preston,defined,0.396240234375,0.177099609375,0.2942138671875
6439.0,1,100.0,3929,0.0956986510562484,0.2064138457622804,0.4102825146347671,0.287604988546704,0.4744963885649462,0.5435015306785617,0.5351170137470772,1000,additive,preston,defined,0.396240234375,0.391552734375,0.2885009765625
6440.0,1,100.0,2254,0.1055900621118012,0.2156166814551907,0.3895297249334516,0.2892635314995563,0.4679317160487054,0.5444341214540832,0.5322257831346587,1000,additive,preston,defined,0.396240234375,0.391552734375,0.2942138671875
6441.0,1,100.0,3039,0.1493912471207634,0.2609410990457387,0.2987824942415268,0.290885159591971,-0.1367983751478159,0.3634772723049378,0.293122826057803,1000,additive,preston,defined,0.927490234375,0.4770996093749999,0.1385009765625
6442.0,1,100.0,2769,0.0946189960274467,0.2466594438425424,0.3485012639942217,0.3102202961357891,-0.0935089770912544,0.3744833707823392,0.3195288334189519,1000,additive,preston,defined,0.896240234375,0.4770996093749999,0.1385009765625
6443.0,1,100.0,2773,0.0144248106743599,0.3141002524341868,0.3047241254958528,0.3667508113956004,-0.162470897516764,0.3597792337777199,0.3335981747854593,1000,additive,preston,defined,0.927490234375,0.091552734375,0.1385009765625
6444.0,1,100.0,2573,0.0792848814613291,0.2739992226972406,0.3206373882627283,0.3260785075787019,-0.1237809809341852,0.3604824511628888,0.2944136904167603,1000,additive,preston,defined,0.927490234375,0.4770996093749999,0.1442138671874999
6445.0,1,100.0,3502,0.106510565391205,0.2492861222158766,0.3055396916047972,0.338663620788121,-0.1623298883863201,0.3713919606087887,0.3113331572928157,1000,additive,preston,defined,0.927490234375,0.091552734375,0.1442138671874999
6446.0,1,100.0,2508,0.0853269537480063,0.2340510366826156,0.3556618819776714,0.3249601275917065,-0.101859990526842,0.3745119355486379,0.3068131429466901,1000,additive,preston,defined,0.896240234375,0.4770996093749999,0.1442138671874999
6447.0,1,100.0,2401,0.0449812578092461,0.2890462307371928,0.3027905039566847,0.3631820074968763,-0.102115457367354,0.4001396554443073,0.3544890980595322,1000,additive,preston,defined,0.896240234375,0.091552734375,0.1385009765625
6448.0,1,100.0,2828,0.0282885431400282,0.2835926449787836,0.332036775106082,0.3560820367751061,-0.1000954984100518,0.3989980863334128,0.3586614954988726,1000,additive,preston,defined,0.896240234375,0.091552734375,0.1442138671874999
6449.0,1,100.0,2832,0.0007062146892655367,0.1875,0.3163841807909605,0.495409604519774,0.2067961904041897,0.5745775484534175,0.5593460772050259,1000,additive,preston,defined,0.677490234375,0.027099609375,0.2135009765625
6450.0,1,100.0,1985,0.0040302267002518,0.0584382871536523,0.2251889168765743,0.7123425692695214,0.8213581726719723,0.8777462021157725,0.8761317245928822,1000,additive,preston,defined,0.146240234375,0.027099609375,0.2135009765625
6451.0,1,100.0,3572,0.0949048152295632,0.1954087346024636,0.3709406494960806,0.3387458006718924,0.1391668869729566,0.4898382073214259,0.4513922249751093,1000,additive,preston,defined,0.677490234375,0.241552734375,0.2135009765625
6452.0,1,100.0,2222,0.0108010801080108,0.2731773177317732,0.337083708370837,0.3789378937893789,0.1854635025975,0.5594623024232519,0.5496801683740867,1000,additive,preston,defined,0.677490234375,0.027099609375,0.0692138671875
6453.0,1,100.0,2438,0.1739130434782608,0.2321575061525841,0.3392124692370796,0.2547169811320754,0.1410189475974548,0.4982999336900248,0.4739244286742168,1000,additive,preston,defined,0.677490234375,0.241552734375,0.0692138671875
6454.0,1,100.0,2972,0.0,0.0178331090174966,0.3092193808882907,0.6729475100942126,0.8176303968083297,0.8902507305981532,0.891102175912897,1000,additive,preston,defined,0.146240234375,0.027099609375,0.0692138671875
6455.0,1,100.0,2780,0.074820143884892,0.2669064748201439,0.4071942446043165,0.2510791366906474,0.7997544045450399,0.7327939251823161,0.7303426438671238,1000,additive,preston,defined,0.146240234375,0.241552734375,0.2135009765625
6456.0,1,100.0,2829,0.1428066454577589,0.2757158006362672,0.35949098621421,0.2219865676917638,0.8103432566062386,0.7455465173736079,0.7443761420732068,1000,additive,preston,defined,0.146240234375,0.241552734375,0.0692138671875
6457.0,1,100.0,2611,0.1060896208349291,0.3033320566832631,0.3967828418230563,0.1937954806587514,0.7636650922427807,0.6866322868740625,0.684345042565935,1000,additive,preston,defined,0.177490234375,0.327099609375,0.0635009765624999
6458.0,1,100.0,2287,0.1018801923917796,0.2772190642763446,0.3738522081329252,0.2470485351989506,0.1735328039165058,0.4922188473550251,0.4677995446829355,1000,additive,preston,defined,0.646240234375,0.327099609375,0.0635009765624999
6459.0,1,100.0,3219,0.1584342963653308,0.3066169617893756,0.329605467536502,0.2053432743087915,0.7654183373581404,0.5763167596370945,0.5703031882918378,1000,additive,preston,defined,0.177490234375,0.541552734375,0.0635009765624999
6460.0,1,100.0,3666,0.0921985815602836,0.2354064375340971,0.400709219858156,0.2716857610474631,0.7589759898573364,0.6636665373507763,0.658048486218404,1000,additive,preston,defined,0.177490234375,0.327099609375,0.2192138671875
6461.0,1,100.0,3216,0.1355721393034825,0.23818407960199,0.3787313432835821,0.2475124378109452,0.7662739005075957,0.5571233683798057,0.5534683106671114,1000,additive,preston,defined,0.177490234375,0.541552734375,0.2192138671875
6462.0,1,100.0,4762,0.1400671986560268,0.2337253254934901,0.3485930281394372,0.2776144477110457,0.1709747892562242,0.4786123504421963,0.4514123078163736,1000,additive,preston,defined,0.646240234375,0.327099609375,0.2192138671875
6463.0,1,100.0,2506,0.1743814844373503,0.2901037509976057,0.315243415802075,0.2202713487629689,0.1756510673766458,0.4465658262917473,0.4195282751629169,1000,additive,preston,defined,0.646240234375,0.541552734375,0.0635009765624999
6464.0,1,100.0,3336,0.1423860911270983,0.2517985611510791,0.3573141486810551,0.2485011990407674,0.165900786297594,0.4256103875593972,0.4024040538402684,1000,additive,preston,defined,0.646240234375,0.541552734375,0.2192138671875
6465.0,1,100.0,3521,0.0761147401306447,0.2246520874751491,0.4024424879295654,0.2967906844646407,0.6652186888110301,0.6437220540552647,0.6403835548398414,1000,additive,preston,defined,0.239990234375,0.289599609375,0.1947509765624999
6466.0,1,100.0,2794,0.0705082319255547,0.2666428060128847,0.3239083750894774,0.338940586972083,-0.2208544948894754,0.3258966406891246,0.2752793708922013,1000,additive,preston,defined,0.958740234375,0.289599609375,0.1947509765624999
6467.0,1,100.0,2699,0.0770655798443868,0.1993330863282697,0.4260837347165617,0.2975175991107818,0.6694950299040822,0.6954852233364023,0.6933085797650168,1000,additive,preston,defined,0.239990234375,0.204052734375,0.1947509765624999
6468.0,1,100.0,2779,0.0716084922634041,0.233177401943145,0.4307304785894206,0.2644836272040302,0.6782829287963599,0.6655107543668122,0.660412622487364,1000,additive,preston,defined,0.239990234375,0.289599609375,0.1629638671875
6469.0,1,100.0,2732,0.068814055636896,0.1815519765739385,0.4366764275256222,0.3129575402635431,0.6821532537945463,0.7172249570651017,0.713292246335725,1000,additive,preston,defined,0.239990234375,0.204052734375,0.1629638671875
6470.0,1,100.0,2614,0.0210405508798775,0.3148431522570772,0.3255547054322877,0.3385615914307575,-0.196400441288597,0.3354692876640214,0.2914055537916342,1000,additive,preston,defined,0.958740234375,0.289599609375,0.1629638671875
6471.0,1,100.0,2776,0.0335014409221902,0.3285302593659942,0.3342939481268011,0.3036743515850144,-0.2226197687063985,0.3273784880621769,0.2881711972679763,1000,additive,preston,defined,0.958740234375,0.204052734375,0.1947509765624999
6472.0,1,100.0,2239,0.0629745422063421,0.2644037516748548,0.3528360875390799,0.3197856185797231,-0.2031362008694221,0.334674313384326,0.2970945471648715,1000,additive,preston,defined,0.958740234375,0.204052734375,0.1629638671875
6473.0,1,100.0,2771,0.201371346084446,0.3099963911945146,0.3092746300974378,0.1793576326236015,0.0698810552508568,0.4151703574232297,0.3843190196181754,1000,additive,preston,defined,0.739990234375,0.589599609375,0.0447509765624999
6474.0,1,100.0,2875,0.1826086956521739,0.3099130434782609,0.3168695652173913,0.1906086956521739,0.4129001371293341,0.4839093705645678,0.4704092772944499,1000,additive,preston,defined,0.458740234375,0.589599609375,0.0447509765624999
6475.0,1,100.0,3754,0.2043153969099627,0.2882258923814598,0.2911561001598295,0.216302610548748,0.0640693663928448,0.429013592540355,0.3961556592410143,1000,additive,preston,defined,0.739990234375,0.504052734375,0.0447509765624999
6476.0,1,100.0,2757,0.2038447587957925,0.289082335872325,0.3014145810663765,0.2056583242655059,0.0664992926242662,0.4103759651601246,0.3869974061552326,1000,additive,preston,defined,0.739990234375,0.589599609375,0.0129638671875
6477.0,1,100.0,2658,0.1892400300978179,0.2757712565838977,0.3182844243792325,0.2167042889390519,0.0715286704499795,0.4245355197028467,0.3989954310256031,1000,additive,preston,defined,0.739990234375,0.504052734375,0.0129638671875
6478.0,1,100.0,2793,0.1815252416756176,0.3311851056211958,0.3139992839240959,0.1732903687790905,0.4095402891944747,0.4812928335711671,0.4723964773854514,1000,additive,preston,defined,0.458740234375,0.589599609375,0.0129638671875
6479.0,1,100.0,2314,0.1650821089023336,0.2981849611063094,0.3426966292134831,0.1940363007778738,0.4092879314425243,0.510289410827779,0.5034012821336572,1000,additive,preston,defined,0.458740234375,0.504052734375,0.0447509765624999
6480.0,1,100.0,2218,0.1803426510369702,0.2736699729486023,0.3494138863841298,0.1965734896302975,0.4049991281307319,0.5088381421770249,0.4964745614591658,1000,additive,preston,defined,0.458740234375,0.504052734375,0.0129638671875
6481.0,1,100.0,2784,0.0093390804597701,0.3290229885057471,0.3311781609195402,0.3304597701149425,-0.3226863842240123,0.2728168449183674,0.2516281362104098,1000,additive,preston,defined,0.989990234375,0.139599609375,0.2697509765624999
6482.0,1,100.0,3007,0.0522115064848686,0.2307948121050881,0.3285666777519122,0.388427003658131,0.1238244551313458,0.5044428506912544,0.4670025201100822,1000,additive,preston,defined,0.708740234375,0.139599609375,0.2697509765624999
6483.0,1,100.0,2257,0.0203810367744794,0.310146211785556,0.3291980505095259,0.3402747009304386,-0.3095349705650749,0.2732346525953927,0.2454942082019739,1000,additive,preston,defined,0.989990234375,0.354052734375,0.2697509765624999
6484.0,1,100.0,2317,0.0021579628830384,0.3249892101855848,0.3357790246007768,0.3370738023305999,-0.2574794405010273,0.3025554139851255,0.2783068881920117,1000,additive,preston,defined,0.989990234375,0.139599609375,0.0879638671875
6485.0,1,100.0,2580,0.0046511627906976,0.3410852713178294,0.3248062015503876,0.3294573643410852,-0.2434019220713192,0.3150357031709893,0.2799256770784432,1000,additive,preston,defined,0.989990234375,0.354052734375,0.0879638671875
6486.0,1,100.0,2703,0.0658527561968183,0.2308546059933407,0.3788383277839438,0.3244543100258971,0.1047844353756175,0.5125339096856344,0.4640217833546645,1000,additive,preston,defined,0.708740234375,0.139599609375,0.0879638671875
6487.0,1,100.0,4273,0.1163117247835244,0.2059443014275684,0.3622747484203136,0.3154692253685935,0.0977655785249699,0.444022149671969,0.4055529909696341,1000,additive,preston,defined,0.708740234375,0.354052734375,0.2697509765624999
6488.0,1,100.0,3000,0.1563333333333333,0.255,0.334,0.2546666666666666,0.0990504645743428,0.4549475989343889,0.43044584658308,1000,additive,preston,defined,0.708740234375,0.354052734375,0.0879638671875
6489.0,1,100.0,2391,0.137599330823923,0.2760351317440401,0.3630280217482225,0.2233375156838143,0.363973482547113,0.5107282597189293,0.4938185086419424,1000,additive,preston,defined,0.489990234375,0.439599609375,0.1197509765625
6490.0,1,100.0,4199,0.1524172422005239,0.3110264348654442,0.3450821624196237,0.1914741605144082,0.7232307313200818,0.6118333105391639,0.6082453405109238,1000,additive,preston,defined,0.208740234375,0.439599609375,0.1197509765625
6491.0,1,100.0,2544,0.0239779874213836,0.1493710691823899,0.3863993710691824,0.440251572327044,0.405126770719765,0.6681089913207447,0.6606895273130342,1000,additive,preston,defined,0.489990234375,0.054052734375,0.1197509765625
6492.0,1,100.0,3577,0.1101481688565837,0.2451775230640201,0.388034665921163,0.2566396421582331,0.3609294869639877,0.5015337690987737,0.4837779643525294,1000,additive,preston,defined,0.489990234375,0.439599609375,0.2379638671874999
6493.0,1,100.0,5205,0.0199807877041306,0.1377521613832853,0.4153698366954851,0.4268972142170989,0.4146435865907867,0.672973322588359,0.6548047954925424,1000,additive,preston,defined,0.489990234375,0.054052734375,0.2379638671874999
6494.0,1,100.0,3834,0.1045905059989567,0.252999478351591,0.3828899321857068,0.2595200834637454,0.7201177274102664,0.5940772850306532,0.5898727652759519,1000,additive,preston,defined,0.208740234375,0.439599609375,0.2379638671874999
6495.0,1,100.0,3657,0.0552365326770577,0.1263330598851517,0.3300519551544982,0.4883784522832923,0.7167161680468078,0.8217142313438491,0.8178281610690865,1000,additive,preston,defined,0.208740234375,0.054052734375,0.1197509765625
6496.0,1,100.0,1855,0.0080862533692722,0.0797843665768194,0.4609164420485175,0.4512129380053908,0.7495703425967842,0.8171882849090777,0.8136274403480706,1000,additive,preston,defined,0.208740234375,0.054052734375,0.2379638671874999
6497.0,1,100.0,2344,0.1843003412969283,0.367320819112628,0.2380546075085324,0.2103242320819112,0.519292397120018,0.7251545422862639,0.7184950595672658,1000,additive,preston,defined,0.364990234375,0.0645996093749999,0.0072509765625
6498.0,1,100.0,3026,0.0812954395241242,0.4302709847984137,0.271645736946464,0.216787838730998,0.8799008436672943,0.8860837008256013,0.8843758666727297,1000,additive,preston,defined,0.083740234375,0.0645996093749999,0.0072509765625
6499.0,1,100.0,2442,0.192055692055692,0.2502047502047502,0.3357903357903358,0.2219492219492219,0.5184287330984146,0.6934682313800842,0.6816532619566623,1000,additive,preston,defined,0.364990234375,0.129052734375,0.0072509765625
6500.0,1,100.0,2779,0.0115149334292911,0.0888808924073407,0.3677581863979849,0.5318459877653833,0.5288561549714118,0.7246543136675884,0.7165953198691567,1000,additive,preston,defined,0.364990234375,0.0645996093749999,0.2004638671875
6501.0,1,100.0,1849,0.0773391022174148,0.19848566792861,0.3866955110870741,0.337479718766901,0.5059769382894359,0.6760719414323276,0.6648586124504529,1000,additive,preston,defined,0.364990234375,0.129052734375,0.2004638671875
6502.0,1,100.0,2320,0.0112068965517241,0.0685344827586206,0.3771551724137931,0.5431034482758621,0.8684854844070653,0.8583170277159722,0.8569622802869523,1000,additive,preston,defined,0.083740234375,0.0645996093749999,0.2004638671875
6503.0,1,100.0,2297,0.1636917718763604,0.2786242925555072,0.3861558554636482,0.1715280801044841,0.8880797398413828,0.8539244314495376,0.8556023849119402,1000,additive,preston,defined,0.083740234375,0.129052734375,0.0072509765625
6504.0,1,100.0,4532,0.0158870255957634,0.1493821712268314,0.4338040600176522,0.4009267431597528,0.8746389318311778,0.810597813131414,0.8087678479997461,1000,additive,preston,defined,0.083740234375,0.129052734375,0.2004638671875
6505.0,1,100.0,2473,0.1172664779619894,0.2567731500202183,0.3606955115244642,0.2652648604933279,-0.065437263863002,0.4013190346705326,0.3310413429036059,1000,additive,preston,defined,0.864990234375,0.3645996093749999,0.1572509765625
6506.0,1,100.0,2596,0.1471494607087827,0.2596302003081664,0.3389830508474576,0.2542372881355932,0.2451368254644459,0.4992871267149752,0.4773485221237877,1000,additive,preston,defined,0.583740234375,0.3645996093749999,0.1572509765625
6507.0,1,100.0,2877,0.1463329857490441,0.2766770941953423,0.3058741744873132,0.2711157455683003,-0.0634127486958994,0.3828532508043323,0.3340160679569887,1000,additive,preston,defined,0.864990234375,0.4290527343749999,0.1572509765625
6508.0,1,100.0,2677,0.1210310048561822,0.2446768771012327,0.3406798655211057,0.2936122525214792,-0.066301043107621,0.402353399413388,0.3565522762505296,1000,additive,preston,defined,0.864990234375,0.3645996093749999,0.0504638671875
6509.0,1,100.0,2904,0.1639118457300275,0.2534435261707989,0.3274793388429752,0.2551652892561983,-0.0671436608204435,0.390420011080611,0.3530230223752223,1000,additive,preston,defined,0.864990234375,0.4290527343749999,0.0504638671875
6510.0,1,100.0,2772,0.1634199134199134,0.229076479076479,0.3679653679653679,0.2395382395382395,0.2526296941056663,0.507468701361523,0.4843764820281289,1000,additive,preston,defined,0.583740234375,0.3645996093749999,0.0504638671875
6511.0,1,100.0,2704,0.1346153846153846,0.2263313609467455,0.3672337278106509,0.2718195266272189,0.2537463896102565,0.481475550151537,0.4600045019381769,1000,additive,preston,defined,0.583740234375,0.4290527343749999,0.1572509765625
6512.0,1,100.0,2598,0.1705157813702848,0.2659738260200154,0.3264049268668206,0.2371054657428791,0.2522816831195282,0.4901169023917298,0.466172673251792,1000,additive,preston,defined,0.583740234375,0.4290527343749999,0.0504638671875
6513.0,1,100.0,2445,0.1137014314928425,0.2049079754601227,0.3676891615541922,0.3137014314928425,0.216960531799142,0.5297587482646458,0.5161712818240065,1000,additive,preston,defined,0.614990234375,0.214599609375,0.0822509765625
6514.0,1,100.0,2729,0.1443752290216196,0.2894833272260901,0.3136680102601685,0.2524734334921216,0.558983194522198,0.6684046118205597,0.6609856418947818,1000,additive,preston,defined,0.333740234375,0.214599609375,0.0822509765625
6515.0,1,100.0,2727,0.1683168316831683,0.2728272827282728,0.3348001466813348,0.224055738907224,0.2158880006110499,0.4422134383612918,0.4242887679355123,1000,additive,preston,defined,0.614990234375,0.5790527343749999,0.0822509765625
6516.0,1,100.0,2843,0.1364755539922617,0.2110446711220541,0.3527963418923672,0.2996834329933169,0.208728951884305,0.5275590829628499,0.5032883291501231,1000,additive,preston,defined,0.614990234375,0.214599609375,0.1254638671875
6517.0,1,100.0,2989,0.1662763466042154,0.2750083640013382,0.3168283706925393,0.2418869187019069,0.2136162261156671,0.4429999020864241,0.4241608302959577,1000,additive,preston,defined,0.614990234375,0.5790527343749999,0.1254638671875
6518.0,1,100.0,2746,0.1209031318281136,0.2465404224326292,0.3710852148579752,0.2614712308812819,0.5577602911363133,0.6651548733689826,0.6596545753135538,1000,additive,preston,defined,0.333740234375,0.214599609375,0.1254638671875
6519.0,1,100.0,3216,0.1411691542288557,0.2764303482587065,0.3572761194029851,0.2251243781094527,0.56714108405081,0.5198267606340461,0.5130834969575322,1000,additive,preston,defined,0.333740234375,0.5790527343749999,0.0822509765625
6520.0,1,100.0,2828,0.1456859971711457,0.307991513437058,0.3401697312588401,0.2061527581329561,0.565175258507161,0.5125559068823662,0.5065477897956974,1000,additive,preston,defined,0.333740234375,0.5790527343749999,0.1254638671875
6521.0,1,100.0,5300,0.1152830188679245,0.2532075471698113,0.3794339622641509,0.2520754716981132,0.8454794987818864,0.5904942114781807,0.5876874795508444,1000,additive,preston,defined,0.114990234375,0.5145996093749999,0.2322509765625
