iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
1148;1;3536.0;100.0;5973;[0.09978235392600034, 0.26787209107651094, 0.38088062949941404, 0.25146492549807464];0.6294973994102984;0.605650824564364;0.5911215030753662
1149;1;3435.0;100.0;5870;[0.124190800681431, 0.28449744463373083, 0.36201022146507666, 0.2293015332197615];0.7940515618882058;0.6362675080142347;0.6475581416964975
115;1;3421.0;100.0;5959;[0.019634166806511158, 0.12015438832018795, 0.4442020473233764, 0.4160093975499245];0.47805699682916347;0.6803692110839409;0.67283331504733
1150;1;3594.0;101.0;5725;[0.13502183406113538, 0.2841921397379913, 0.3690829694323144, 0.21170305676855894];0.807639087894513;0.6637027848996688;0.6587943741133125
1151;1;3529.0;100.0;6005;[0.1530391340549542, 0.29691923397169023, 0.34604496253122397, 0.20399666944213155];0.5356942755652672;0.5625370521972298;0.5647595359032399
1152;1;3587.0;100.0;5880;[0.14625850340136054, 0.2802721088435374, 0.34778911564625853, 0.22568027210884353];0.276873700306542;0.50317706766152;0.5061472865691395
1153;1;3557.0;100.0;5983;[0.15310045127862276, 0.269262911582818, 0.32993481531004515, 0.24770182182851413];0.07382708967781748;0.4528763211474443;0.42175714000053127
1154;1;3705.0;100.0;5779;[0.1628309396089289, 0.2777297110226683, 0.33396781450077867, 0.22547153486762417];0.12796146332350086;0.45531763576545514;0.4439598164807171
1155;1;3521.0;100.0;5900;[0.17745762711864407, 0.29627118644067796, 0.3235593220338983, 0.20271186440677966];0.3637165098539949;0.5410699904730031;0.5326043597059581
1156;1;3611.0;100.0;5830;[0.14339622641509434, 0.28799313893653516, 0.3626072041166381, 0.20600343053173242];0.5745599057711978;0.5915196595621564;0.5776791949673838
1157;1;3547.0;100.0;5860;[0.14863481228668943, 0.30631399317406144, 0.34795221843003415, 0.197098976109215];0.8728037746563646;0.6874215587658805;0.680233602131397
1158;1;3685.0;100.0;5992;[0.15020026702269693, 0.32159546061415223, 0.3501335113484646, 0.17807076101468625];0.8049067453839285;0.6652323509041977;0.6633309726701488
1159;1;3704.0;100.0;5749;[0.15376587232562186, 0.31692468255348755, 0.3407549138980692, 0.18855453122282137];0.5262863242877494;0.5904442688418337;0.5675465254122459
116;1;3454.0;100.0;5772;[0.03153153153153153, 0.16978516978516978, 0.41926541926541927, 0.3794178794178794];0.2858667755620889;0.5737769296633727;0.5656647602802621
1160;1;3578.0;100.0;5744;[0.18906685236768803, 0.3185933147632312, 0.3107590529247911, 0.1815807799442897];0.32282263905519326;0.5284996541018938;0.5062256946989327
1161;1;3603.0;100.0;5831;[0.21248499399759904, 0.28914422912021953, 0.28828674326873605, 0.21008403361344538];0.06068633847892995;0.4153503022437354;0.4620449137961331
1162;1;3550.0;100.0;5803;[0.21919696708599, 0.31811132173013956, 0.2865759090125797, 0.17611580217129072];0.13951788305815188;0.46578569666169706;0.45206726687597865
1163;1;3494.0;100.0;5845;[0.15585970915312233, 0.30042771599657825, 0.327972626176219, 0.21573994867408042];0.33958697817988437;0.5017464138959679;0.5268666079761953
1164;1;3618.0;100.0;5882;[0.16252975178510712, 0.2968378102686161, 0.33679020741244475, 0.20384223053383202];0.5998196356311692;0.6022468214502427;0.608735581765139
1165;1;3539.0;100.0;5716;[0.14800559832050386, 0.31490552834149754, 0.3477956613016095, 0.18929321203638907];0.7895830179996297;0.6699539192975769;0.6739997026635302
1166;1;3649.0;100.0;5815;[0.1404987102321582, 0.3069647463456578, 0.3587274290627687, 0.1938091143594153];0.7683250949886274;0.6483776363533501;0.6479196200186792
1167;1;3651.0;100.0;6004;[0.14123917388407728, 0.2909726848767488, 0.34227181878747504, 0.22551632245169886];0.5532518109560024;0.589332400630202;0.6053864346167815
1168;1;3534.0;100.0;5766;[0.14672216441207075, 0.25667707249392996, 0.35848074921956297, 0.23812001387443635];0.33664515748892;0.518304827616589;0.5362562606554577
1169;1;3494.0;100.0;5770;[0.16689774696707105, 0.27521663778162914, 0.33015597920277295, 0.22772963604852686];0.07328424151323011;0.43201856810022965;0.4531500122525848
117;1;3433.0;100.0;5832;[0.030349794238683128, 0.2021604938271605, 0.40809327846364885, 0.35939643347050754];0.0721014798400304;0.4806921104129765;0.48084459910092897
1170;1;3552.0;100.0;5787;[0.13046483497494385, 0.28304821150855364, 0.32642128909625023, 0.2600656644202523];0.12886000622057206;0.4567126949134497;0.4655648069543184
1171;1;3505.0;100.0;5810;[0.12667814113597245, 0.270223752151463, 0.3549053356282272, 0.24819277108433735];0.33823721161272385;0.5163496237762463;0.5288096790198261
1172;1;3492.0;100.0;5750;[0.1031304347826087, 0.268, 0.3853913043478261, 0.24347826086956523];0.6062106406634711;0.5932483774496288;0.5823293870409864
1173;1;3542.0;100.0;6012;[0.10329341317365269, 0.25199600798403193, 0.39654025282767796, 0.2481703260146374];0.7912201359123687;0.6433404730212383;0.6358397373818018
1174;1;3518.0;100.0;5839;[0.11012159616372666, 0.27487583490323686, 0.3796883027915739, 0.23531426614146259];0.8006431581062291;0.6549074854197978;0.6560798585582249
1175;1;3430.0;100.0;5756;[0.12126476719944405, 0.2545170257123002, 0.37612925642807504, 0.2480889506601807];0.5618449762457226;0.5670441134986749;0.5864247767208629
1176;1;3493.0;100.0;5985;[0.11094402673350041, 0.2736842105263158, 0.36006683375104426, 0.25530492898913953];0.3031499154298612;0.5047831385555691;0.5095690912838537
1177;1;3445.0;100.0;5813;[0.11921555135042147, 0.2527094443488732, 0.3457767073800103, 0.28229829692069497];0.08747099625229865;0.43772930221264844;0.4466431797193582
1178;1;3490.0;101.0;5986;[0.09856331440026729, 0.22886735716672235, 0.36719011025726694, 0.3053792181757434];0.11977651538637049;0.4393456265604169;0.43679428100669665
1179;1;3454.0;100.0;5877;[0.09375531733877829, 0.25863535817594013, 0.3847200952867109, 0.2628892291985707];0.33044002706990694;0.5088855469901737;0.5240573449965997
118;1;3494.0;100.0;5855;[0.028522630230572162, 0.18667805294619982, 0.405465414175918, 0.37933390264731];0.16814610311458836;0.5420263220665463;0.5365410685669361
1180;1;3452.0;100.0;5852;[0.09501025290498975, 0.23940533151059468, 0.3943950786056049, 0.27118933697881065];0.5742409433949055;0.5687016468170246;0.5744397663790459
1181;1;3443.0;100.0;5959;[0.07618727974492365, 0.23107904010740057, 0.41936566538009734, 0.27336801476757844];0.7983746463687331;0.6079194487082967;0.6142708549447642
1182;1;3434.0;100.0;6029;[0.08741084757007796, 0.23486482003649028, 0.39807596616354285, 0.27964836622988887];0.8002176164620411;0.6526806829114846;0.6533494224524184
1183;1;3426.0;100.0;5871;[0.0916368591381366, 0.24135581672628173, 0.40129449838187703, 0.26571282575370464];0.5420688914614792;0.555633298197769;0.56070930999315
1184;1;3426.0;100.0;5874;[0.0755873340143003, 0.2459993190330269, 0.3913857677902622, 0.2870275791624106];0.3475721666520309;0.48492236586952847;0.49659808410347633
1185;1;3389.0;100.0;5871;[0.08397206608754897, 0.2548117867484245, 0.37216828478964403, 0.28904786237438257];0.09179387286645588;0.42574076701034186;0.43013371073156476
1186;1;3433.0;100.0;5876;[0.10313138189244384, 0.2542545949625596, 0.36538461538461536, 0.2772294077603812];0.10667146200707983;0.4345520981023853;0.42968431391665457
1187;1;3512.0;100.0;5825;[0.09030042918454935, 0.24875536480686694, 0.38729613733905577, 0.2736480686695279];0.3214493476189065;0.510513936888317;0.48608791385270333
1188;1;3397.0;100.0;5975;[0.08485355648535566, 0.2301255230125523, 0.39497907949790795, 0.2900418410041841];0.5764482074716825;0.5763572204358376;0.5812075368272602
1189;1;3408.0;100.0;5912;[0.08694181326116374, 0.2337618403247632, 0.3996955345060893, 0.27960081190798375];0.8327837700783434;0.6560236228994272;0.6415800407595602
119;1;3506.0;100.0;5768;[0.03970180305131762, 0.20527045769764216, 0.385748959778086, 0.36927877947295423];0.37565305916833497;0.6279266762152673;0.633612330175714
1190;1;3372.0;100.0;5937;[0.08741788782213239, 0.24894727977092806, 0.3998652518106788, 0.2637695805962607];0.7452214626940563;0.6383155209272644;0.6519245603203079
1191;1;3410.0;100.0;5825;[0.07296137339055794, 0.22025751072961372, 0.40721030042918455, 0.2995708154506438];0.5413777193982418;0.5635618195672553;0.5561125685617253
1192;1;3325.0;100.0;5869;[0.09473504856023172, 0.24126767762821605, 0.3779178735730107, 0.2860794002385415];0.28544578240941854;0.5085644795675294;0.49090009134494356
1193;1;3407.0;100.0;5867;[0.09459689790352821, 0.23521390830066474, 0.362877109255156, 0.3073120845406511];0.06394004512814312;0.4190511973193045;0.40989194836256515
1194;1;3430.0;100.0;5840;[0.0886986301369863, 0.24554794520547946, 0.3672945205479452, 0.29845890410958903];0.07824182646260333;0.4232278842416843;0.3935828275636603
1195;1;3459.0;100.0;5807;[0.08610297916307905, 0.22731186499052866, 0.3866023764422249, 0.2999827794041674];0.2823019187462841;0.5047935439585487;0.516228064793606
1196;1;3363.0;100.0;6042;[0.06818934127772261, 0.21962926183382986, 0.42055610724925524, 0.2916252896391923];0.4800516003461443;0.5520634618878476;0.5652494400568485
1197;1;3359.0;100.0;5879;[0.07671372682428984, 0.22537846572546352, 0.4209899642796394, 0.27691784317060725];0.8083743686729531;0.6251557016105151;0.6171155828788728
1198;1;3544.0;100.0;5882;[0.07565453927235634, 0.22934376062563755, 0.41006460387623256, 0.28493709622577357];0.822334805264426;0.647256156607402;0.6519561779873051
1199;1;3389.0;100.0;5820;[0.09106529209621993, 0.2596219931271478, 0.3848797250859107, 0.26443298969072165];0.5924137764244707;0.5832062145019746;0.6088338877606515
12;1;3500.0;100.0;5900;[0.001694915254237288, 0.08847457627118645, 0.3576271186440678, 0.5522033898305084];0.14631469986566026;0.5409779730861032;0.5415482070074564
120;1;3470.0;100.0;5771;[0.05077109686362849, 0.1666955466990123, 0.4151793450008664, 0.3673540114364928];0.6186320109142245;0.7378270529522231;0.7590811431432745
1200;1;3438.0;100.0;5837;[0.10724687339386671, 0.24430358060647592, 0.37879047455884873, 0.26965907144080864];0.3180953457096429;0.5065939855885022;0.5112321748297624
1201;1;3413.0;100.0;6000;[0.0965, 0.2285, 0.37083333333333335, 0.30416666666666664];0.10334395946049939;0.4208227815445057;0.4391548625791204
1202;1;3466.0;100.0;5896;[0.10379918588873813, 0.26170284938941657, 0.3539687924016282, 0.2805291723202171];0.07127059747040641;0.4427247222840194;0.40558580202875494
1203;1;3424.0;100.0;5850;[0.10102564102564103, 0.24512820512820513, 0.38256410256410256, 0.2712820512820513];0.2984308965953772;0.5077452934920653;0.511092998750715
1204;1;3424.0;100.0;5886;[0.10448521916411825, 0.24974515800203873, 0.3817533129459735, 0.2640163098878695];0.4531330787211108;0.5677064529332533;0.539467164457664
1205;1;3444.0;100.0;5915;[0.09146238377007608, 0.24699915469146239, 0.400676246830093, 0.26086221470836857];0.7730800291938544;0.6487246396307237;0.6436862993486788
1206;1;3555.0;100.0;5833;[0.08811932110406309, 0.24464255100291446, 0.4020229727412995, 0.26521515515172295];0.7664995529895504;0.6224755598598434;0.6301691512143327
1207;1;3421.0;100.0;5980;[0.10183946488294314, 0.281438127090301, 0.38377926421404684, 0.23294314381270903];0.5361838097268413;0.588872696245241;0.607720029579081
1208;1;3447.0;100.0;5836;[0.11206305688827964, 0.24160383824537354, 0.39804660726525015, 0.24828649760109664];0.2947711452218814;0.5222991777097947;0.5091054995788489
1209;1;3463.0;100.0;5903;[0.144502795188887, 0.2649500254108081, 0.33762493647297986, 0.25292224292732507];0.14704765560991412;0.47922004646131067;0.43743702799303347
121;1;3594.0;101.0;5948;[0.047242770679219906, 0.16190316072629454, 0.41274377942165436, 0.3781102891728312];0.916662325177794;0.8507434714327465;0.8491649379127635
1210;1;3503.0;100.0;6009;[0.10484273589615577, 0.23864203694458314, 0.36378765185555, 0.2927275753037111];0.09598111809944457;0.42141169370712395;0.4241596534824484
1211;1;3468.0;100.0;5969;[0.11308426872172893, 0.2512983749371754, 0.3705813369073547, 0.265036019433741];0.26272251060484164;0.4646359177823138;0.4902768108890471
1212;1;3515.0;100.0;5873;[0.12872467222884387, 0.26919802485952665, 0.3640388217265452, 0.23803848118508428];0.5627180275869416;0.5930729724193662;0.6141028149258059
1213;1;3463.0;100.0;5913;[0.12430238457635717, 0.269575511584644, 0.36800270590224926, 0.23811939793674952];0.8264535748588921;0.684263097634949;0.6871414784357542
1214;1;3498.0;100.0;5769;[0.11284451378055123, 0.2641705668226729, 0.3862021147512567, 0.23678280464551915];0.8325545575196241;0.6805906309144248;0.6786436578945425
1215;1;3514.0;100.0;6020;[0.11777408637873754, 0.26677740863787375, 0.36627906976744184, 0.24916943521594684];0.5472294665398733;0.5947176393496382;0.5650432998665832
1216;1;3618.0;100.0;5791;[0.14108098773959593, 0.2730098428596097, 0.34018304265239163, 0.2457261267484027];0.3374553195894991;0.5107121692380457;0.5331044103440893
1217;1;3573.0;100.0;5951;[0.16484624432868425, 0.29524449672323977, 0.3061670307511343, 0.23374222819694168];0.1241104483827752;0.43292048827704666;0.4789010565309228
1218;1;3547.0;100.0;5927;[0.16517631179348743, 0.28581069681120297, 0.3224228108655306, 0.22659018052977897];0.09045653499905801;0.4267859963472294;0.4490502224663034
1219;1;3502.0;100.0;5801;[0.15376659196690226, 0.28495087053956214, 0.3259782796069643, 0.23530425788657128];0.24220168087589392;0.5112658544055161;0.5065612719786253
122;1;3544.0;100.0;5996;[0.0466977985323549, 0.21697798532354903, 0.4256170780520347, 0.31070713809206135];0.7543797088386706;0.7923112406681512;0.7997599275223448
1220;1;3633.0;100.0;5720;[0.15087412587412588, 0.30524475524475525, 0.34475524475524477, 0.19912587412587412];0.5620162715355533;0.6018237248910487;0.6200844433499949
1221;1;3528.0;100.0;5907;[0.1484679194176401, 0.29084137464025733, 0.36414423565261556, 0.19654647028948705];0.8167708891349452;0.6868831523935965;0.6940365320893469
1222;1;3616.0;100.0;5857;[0.14375960389277787, 0.30442205907461156, 0.35854533037391156, 0.19327300665869898];0.8837350723613359;0.7132317747195686;0.7123606028138368
1223;1;3605.0;100.0;5750;[0.14747826086956523, 0.2916521739130435, 0.35495652173913045, 0.20591304347826087];0.6317951088748202;0.641757515434243;0.6167425481910994
1224;1;3538.0;100.0;5756;[0.1815496872828353, 0.3361709520500347, 0.31706045865184157, 0.16521890201528838];0.35205881841128644;0.542817492098866;0.572942812925195
1225;1;3564.0;100.0;5754;[0.19760166840458812, 0.32638164754953075, 0.2759819256169621, 0.20003475842891902];0.1413326544912519;0.45164016901054427;0.4475501832843565
1226;1;3570.0;100.0;5753;[0.2188423431253259, 0.2984529810533635, 0.2925430210325048, 0.19016165478880584];0.0540075968915128;0.42423283213095775;0.44441083472198506
1227;1;3558.0;100.0;5996;[0.16077384923282187, 0.31454302868579054, 0.32771847898599066, 0.19696464309539694];0.31009545000118394;0.5224538504636101;0.5207197636114183
1228;1;3535.0;100.0;5779;[0.15002595604775912, 0.3130299359750822, 0.3497144834746496, 0.18722962450250907];0.5632214133029876;0.6207156199516771;0.6126622149132336
1229;1;3555.0;100.0;5762;[0.15359250260326276, 0.2960777507809788, 0.35421728566469973, 0.19611246095105866];0.7600281098921107;0.684092000134927;0.6892109498877335
123;1;3564.0;100.0;5741;[0.07280961504964292, 0.19613307786099982, 0.4147361086918655, 0.31632119839749173];0.5255186426924657;0.7157110159528345;0.7109745486308257
1230;1;3545.0;100.0;5872;[0.14100817438692098, 0.30960490463215257, 0.34928474114441416, 0.20010217983651227];0.8541482122880133;0.7002639469208286;0.6958135014466843
1231;1;3586.0;100.0;5914;[0.11988501859993236, 0.2803517078119716, 0.36878593168752116, 0.2309773419005749];0.6499782946191341;0.6319355212270293;0.6276352612961538
1232;1;3590.0;100.0;5751;[0.1276299773952356, 0.2823856720570336, 0.3555903321161537, 0.23439401843157712];0.36483577241993287;0.5393229964158966;0.5240932439595947
1233;1;3511.0;100.0;5817;[0.16537734227264914, 0.28537046587588105, 0.3118445934330411, 0.23740759841842873];0.10471480380369672;0.4339340694181459;0.4410984053784455
1234;1;3547.0;100.0;5788;[0.1375259156876296, 0.2626123013130615, 0.3467519004837595, 0.2531098825155494];0.07388553002357913;0.4061601752600128;0.4505090583644809
1235;1;3470.0;100.0;5814;[0.11661506707946337, 0.29205366357069146, 0.34726522187822495, 0.24406604747162022];0.28795406896412595;0.5167747640318077;0.48681281381883684
1236;1;3524.0;100.0;5796;[0.1307798481711525, 0.26742581090407175, 0.35697032436162873, 0.244824016563147];0.46643661269157505;0.5589361668753332;0.5657115177369355
1237;1;3471.0;100.0;5993;[0.1259803103620891, 0.2799933255464709, 0.3604204905723344, 0.2336058735191056];0.6619397710650841;0.6411824959893082;0.6205681538606133
1238;1;3553.0;100.0;5899;[0.09221902017291066, 0.24716053568401425, 0.4000678081030683, 0.2605526360400068];0.8360111656238293;0.6673675513593597;0.6670142844626278
1239;1;3519.0;100.0;5868;[0.10753237900477164, 0.25340831629175187, 0.38496932515337423, 0.25408997955010226];0.6405839254019589;0.6105568740063123;0.6035758870916362
124;1;3598.0;100.0;5740;[0.08728222996515679, 0.23310104529616724, 0.34512195121951217, 0.3344947735191638];0.2707280159727313;0.5978278183421886;0.5851371497328686
1240;1;3452.0;100.0;5889;[0.09645101035829513, 0.23654270674138222, 0.3791815248768891, 0.28782475802343355];0.3489852714492441;0.5375569938223722;0.5088423455191279
1241;1;3520.0;100.0;6060;[0.13663366336633664, 0.2711221122112211, 0.3537953795379538, 0.23844884488448845];0.1521525394644158;0.464586494041376;0.47200973531441204
1242;1;3496.0;100.0;5983;[0.12184522814641484, 0.2610730402807956, 0.35032592344977437, 0.2667558081230152];0.07995762809909727;0.43014773439038806;0.446983823693493
